,home_team,away_team,winning_team,Unnamed: 0_x,home_ranking,Unnamed: 0_y,away_ranking
10595,Spain,Albania,Spain,9.0,10.0,57.0,58.0
10596,Costa Rica,Honduras,Draw,22.0,23.0,61.0,62.0
10597,Morocco,Gabon,Morocco,40.0,41.0,84.0,85.0
10598,Nigeria,Zambia,Nigeria,47.0,48.0,75.0,76.0
10599,Russia,Korea Republic,Russia,69.0,70.0,56.0,57.0
10600,Saudi Arabia,Jamaica,Saudi Arabia,66.0,67.0,53.0,54.0
10601,Sweden,Luxembourg,Sweden,23.0,24.0,85.0,86.0
10602,Switzerland,Hungary,Switzerland,5.0,6.0,50.0,51.0
10603,Denmark,Romania,Draw,11.0,12.0,29.0,30.0
10604,Egypt,Congo,Egypt,44.0,45.0,82.0,83.0
10605,Germany,Azerbaijan,Germany,0.0,1.0,104.0,105.0
10606,Poland,Montenegro,Poland,7.0,8.0,42.0,43.0
10607,Iceland,Kosovo,Iceland,21.0,22.0,140.0,141.0
10608,Serbia,Georgia,Serbia,33.0,34.0,95.0,96.0
10609,Australia,Syria,Australia,35.0,36.0,72.0,73.0
10610,Belgium,Cyprus,Belgium,2.0,3.0,86.0,87.0
10611,Brazil,Chile,Brazil,1.0,2.0,8.0,9.0
10612,France,Belarus,France,6.0,7.0,77.0,78.0
10613,Japan,Haiti,Draw,60.0,61.0,103.0,104.0
10614,Korea Republic,Morocco,Morocco,56.0,57.0,40.0,41.0
10615,Panama,Costa Rica,Panama,54.0,55.0,22.0,23.0
10616,Peru,Colombia,Draw,10.0,11.0,15.0,16.0
10617,Portugal,Switzerland,Portugal,3.0,4.0,5.0,6.0
10618,Russia,Iran,Draw,69.0,70.0,36.0,37.0
10619,Saudi Arabia,Ghana,Ghana,66.0,67.0,46.0,47.0
10620,Uruguay,Bolivia,Uruguay,13.0,14.0,58.0,59.0
10621,Iceland,Czech Republic,Czech Republic,21.0,22.0,45.0,46.0
10622,Croatia,Greece,Croatia,19.0,20.0,43.0,44.0
10623,Belgium,Mexico,Draw,2.0,3.0,14.0,15.0
10624,England,Germany,Draw,12.0,13.0,0.0,1.0
10625,France,Wales,France,6.0,7.0,17.0,18.0
10626,Japan,Brazil,Brazil,60.0,61.0,1.0,2.0
10627,Korea Republic,Colombia,Korea Republic,56.0,57.0,15.0,16.0
10628,Poland,Uruguay,Draw,7.0,8.0,13.0,14.0
10629,Portugal,Saudi Arabia,Portugal,3.0,4.0,66.0,67.0
10630,Sweden,Italy,Sweden,23.0,24.0,18.0,19.0
10631,Denmark,Northern Ireland,Draw,11.0,12.0,28.0,29.0
10632,Russia,Argentina,Argentina,69.0,70.0,4.0,5.0
10633,Spain,Costa Rica,Spain,9.0,10.0,22.0,23.0
10634,Tunisia,Libya,Draw,20.0,21.0,100.0,101.0
10635,Switzerland,Northern Ireland,Draw,5.0,6.0,28.0,29.0
10636,Poland,Mexico,Mexico,7.0,8.0,14.0,15.0
10637,Argentina,Nigeria,Nigeria,4.0,5.0,47.0,48.0
10638,Belgium,Japan,Belgium,2.0,3.0,60.0,61.0
10639,England,Brazil,Draw,12.0,13.0,1.0,2.0
10640,Germany,France,Draw,0.0,1.0,6.0,7.0
10641,Korea Republic,Serbia,Draw,56.0,57.0,33.0,34.0
10642,Portugal,United States,Draw,3.0,4.0,24.0,25.0
10643,Russia,Spain,Draw,69.0,70.0,9.0,10.0
10644,Senegal,South Africa,Senegal,26.0,27.0,73.0,74.0
10645,Australia,Honduras,Australia,35.0,36.0,61.0,62.0
10646,Peru,New Zealand,Peru,10.0,11.0,119.0,120.0
10647,Japan,Korea DPR,Japan,60.0,61.0,107.0,108.0
10648,Korea Republic,China PR,Draw,56.0,57.0,74.0,75.0
10649,Japan,China PR,Japan,60.0,61.0,74.0,75.0
10650,Japan,Korea Republic,Korea Republic,60.0,61.0,56.0,57.0
10651,Saudi Arabia,Oman,Oman,66.0,67.0,83.0,84.0
10652,Denmark,Sweden,Sweden,11.0,12.0,23.0,24.0
10653,Mexico,Bosnia-Herzegovina,Mexico,14.0,15.0,39.0,40.0
10654,Saudi Arabia,Moldova,Saudi Arabia,66.0,67.0,175.0,176.0
10655,Denmark,Panama,Denmark,11.0,12.0,54.0,55.0
10656,France,Colombia,Colombia,6.0,7.0,15.0,16.0
10657,Germany,Spain,Draw,0.0,1.0,9.0,10.0
10658,Japan,Mali,Draw,60.0,61.0,63.0,64.0
10659,Mexico,Iceland,Mexico,14.0,15.0,21.0,22.0
10660,Peru,Croatia,Peru,10.0,11.0,19.0,20.0
10661,Poland,Nigeria,Nigeria,7.0,8.0,47.0,48.0
10662,Portugal,Egypt,Portugal,3.0,4.0,44.0,45.0
10663,Russia,Brazil,Brazil,69.0,70.0,1.0,2.0
10664,Senegal,Uzbekistan,Draw,26.0,27.0,94.0,95.0
10665,Serbia,Morocco,Morocco,33.0,34.0,40.0,41.0
10666,Tunisia,Iran,Tunisia,20.0,21.0,36.0,37.0
10667,Uruguay,Czech Republic,Uruguay,13.0,14.0,45.0,46.0
10668,Sweden,Chile,Chile,23.0,24.0,8.0,9.0
10669,Portugal,Netherlands,Netherlands,3.0,4.0,16.0,17.0
10670,Australia,Colombia,Draw,35.0,36.0,15.0,16.0
10671,Belgium,Saudi Arabia,Belgium,2.0,3.0,66.0,67.0
10672,Denmark,Chile,Draw,11.0,12.0,8.0,9.0
10673,England,Italy,Draw,12.0,13.0,18.0,19.0
10674,Germany,Brazil,Brazil,0.0,1.0,1.0,2.0
10675,Mexico,Croatia,Croatia,14.0,15.0,19.0,20.0
10676,Morocco,Uzbekistan,Morocco,40.0,41.0,94.0,95.0
10677,Peru,Iceland,Peru,10.0,11.0,21.0,22.0
10678,Poland,Korea Republic,Poland,7.0,8.0,56.0,57.0
10679,Russia,France,France,69.0,70.0,6.0,7.0
10680,Serbia,Nigeria,Serbia,33.0,34.0,47.0,48.0
10681,Spain,Argentina,Spain,9.0,10.0,4.0,5.0
10682,Switzerland,Panama,Switzerland,5.0,6.0,54.0,55.0
10683,Tunisia,Costa Rica,Tunisia,20.0,21.0,22.0,23.0
10684,Saudi Arabia,Greece,Saudi Arabia,66.0,67.0,43.0,44.0
10685,Nigeria,Congo DR,Draw,47.0,48.0,38.0,39.0
10686,Portugal,Tunisia,Draw,3.0,4.0,20.0,21.0
10687,France,Northern Ireland,France,6.0,7.0,28.0,29.0
10688,Mexico,Wales,Draw,14.0,15.0,17.0,18.0
10689,Korea Republic,Honduras,Korea Republic,56.0,57.0,61.0,62.0
10690,Argentina,Haiti,Argentina,4.0,5.0,103.0,104.0
10691,Peru,Scotland,Peru,10.0,11.0,41.0,42.0
10692,Panama,Northern Ireland,Draw,54.0,55.0,28.0,29.0
10693,Japan,Ghana,Ghana,60.0,61.0,46.0,47.0
10694,France,Italy,France,6.0,7.0,18.0,19.0
10695,Korea Republic,Bosnia-Herzegovina,Bosnia-Herzegovina,56.0,57.0,39.0,40.0
10696,Colombia,Egypt,Draw,15.0,16.0,44.0,45.0
10697,England,Nigeria,England,12.0,13.0,47.0,48.0
10698,Mexico,Scotland,Mexico,14.0,15.0,41.0,42.0
10699,Sweden,Denmark,Draw,23.0,24.0,11.0,12.0
10700,Belgium,Portugal,Draw,2.0,3.0,3.0,4.0
10701,Iceland,Norway,Norway,21.0,22.0,52.0,53.0
10702,Saudi Arabia,Peru,Peru,66.0,67.0,10.0,11.0
10703,Spain,Switzerland,Draw,9.0,10.0,5.0,6.0
10704,Croatia,Brazil,Brazil,19.0,20.0,1.0,2.0
10705,Costa Rica,Northern Ireland,Costa Rica,22.0,23.0,28.0,29.0
10706,Serbia,Chile,Chile,33.0,34.0,8.0,9.0
10707,Russia,Turkey,Draw,69.0,70.0,37.0,38.0
10708,Belgium,Egypt,Belgium,2.0,3.0,44.0,45.0
10709,England,Costa Rica,England,12.0,13.0,22.0,23.0
10710,Uruguay,Uzbekistan,Uruguay,13.0,14.0,94.0,95.0
10711,Portugal,Algeria,Portugal,3.0,4.0,65.0,66.0
10712,Korea Republic,Bolivia,Draw,56.0,57.0,58.0,59.0
10713,Iceland,Ghana,Draw,21.0,22.0,46.0,47.0
10714,Germany,Saudi Arabia,Germany,0.0,1.0,66.0,67.0
10715,Croatia,Senegal,Croatia,19.0,20.0,26.0,27.0
10716,Switzerland,Japan,Switzerland,5.0,6.0,60.0,61.0
10717,Poland,Chile,Draw,7.0,8.0,8.0,9.0
10718,Serbia,Bolivia,Serbia,33.0,34.0,58.0,59.0
10719,Denmark,Mexico,Denmark,11.0,12.0,14.0,15.0
10720,Sweden,Peru,Draw,23.0,24.0,10.0,11.0
10721,Tunisia,Spain,Spain,20.0,21.0,9.0,10.0
10722,France,United States,Draw,6.0,7.0,24.0,25.0
10723,Korea Republic,Senegal,Senegal,56.0,57.0,26.0,27.0
10724,Belgium,Costa Rica,Belgium,2.0,3.0,22.0,23.0
10725,Japan,Paraguay,Japan,60.0,61.0,31.0,32.0
10726,Poland,Lithuania,Poland,7.0,8.0,125.0,126.0
10727,Russia,Saudi Arabia,Russia,69.0,70.0,66.0,67.0
10728,Egypt,Uruguay,Uruguay,44.0,45.0,13.0,14.0
10729,Morocco,Iran,Iran,40.0,41.0,36.0,37.0
10730,Portugal,Spain,Draw,3.0,4.0,9.0,10.0
10731,France,Australia,France,6.0,7.0,35.0,36.0
10732,Argentina,Iceland,Draw,4.0,5.0,21.0,22.0
10733,Peru,Denmark,Denmark,10.0,11.0,11.0,12.0
10734,Croatia,Nigeria,Croatia,19.0,20.0,47.0,48.0
10735,Costa Rica,Serbia,Serbia,22.0,23.0,33.0,34.0
10736,Germany,Mexico,Mexico,0.0,1.0,14.0,15.0
10737,Brazil,Switzerland,Draw,1.0,2.0,5.0,6.0
10738,Sweden,Korea Republic,Sweden,23.0,24.0,56.0,57.0
10739,Belgium,Panama,Belgium,2.0,3.0,54.0,55.0
10740,Tunisia,England,England,20.0,21.0,12.0,13.0
10741,Colombia,Japan,Japan,15.0,16.0,60.0,61.0
10742,Poland,Senegal,Senegal,7.0,8.0,26.0,27.0
10743,Russia,Egypt,Russia,69.0,70.0,44.0,45.0
10744,Portugal,Morocco,Portugal,3.0,4.0,40.0,41.0
10745,Uruguay,Saudi Arabia,Uruguay,13.0,14.0,66.0,67.0
10746,Denmark,Australia,Draw,11.0,12.0,35.0,36.0
10747,France,Peru,France,6.0,7.0,10.0,11.0
10748,Argentina,Croatia,Croatia,4.0,5.0,19.0,20.0
10749,Brazil,Costa Rica,Brazil,1.0,2.0,22.0,23.0
10750,Nigeria,Iceland,Nigeria,47.0,48.0,21.0,22.0
10751,Serbia,Switzerland,Switzerland,33.0,34.0,5.0,6.0
10752,Belgium,Tunisia,Belgium,2.0,3.0,20.0,21.0
10753,Korea Republic,Mexico,Mexico,56.0,57.0,14.0,15.0
10754,Germany,Sweden,Germany,0.0,1.0,23.0,24.0
10755,England,Panama,England,12.0,13.0,54.0,55.0
10756,Japan,Senegal,Draw,60.0,61.0,26.0,27.0
10757,Poland,Colombia,Colombia,7.0,8.0,15.0,16.0
10758,Russia,Uruguay,Uruguay,69.0,70.0,13.0,14.0
10759,Saudi Arabia,Egypt,Saudi Arabia,66.0,67.0,44.0,45.0
10760,Spain,Morocco,Draw,9.0,10.0,40.0,41.0
10761,Australia,Peru,Peru,35.0,36.0,10.0,11.0
10762,Denmark,France,Draw,11.0,12.0,6.0,7.0
10763,Nigeria,Argentina,Argentina,47.0,48.0,4.0,5.0
10764,Iceland,Croatia,Croatia,21.0,22.0,19.0,20.0
10765,Korea Republic,Germany,Korea Republic,56.0,57.0,0.0,1.0
10766,Mexico,Sweden,Sweden,14.0,15.0,23.0,24.0
10767,Serbia,Brazil,Brazil,33.0,34.0,1.0,2.0
10768,Switzerland,Costa Rica,Draw,5.0,6.0,22.0,23.0
10769,Japan,Poland,Poland,60.0,61.0,7.0,8.0
10770,Senegal,Colombia,Colombia,26.0,27.0,15.0,16.0
10771,Panama,Tunisia,Tunisia,54.0,55.0,20.0,21.0
10772,England,Belgium,Belgium,12.0,13.0,2.0,3.0
10773,France,Argentina,France,6.0,7.0,4.0,5.0
10774,Uruguay,Portugal,Uruguay,13.0,14.0,3.0,4.0
10775,Russia,Spain,Draw,69.0,70.0,9.0,10.0
10776,Croatia,Denmark,Draw,19.0,20.0,11.0,12.0
10777,Brazil,Mexico,Brazil,1.0,2.0,14.0,15.0
10778,Belgium,Japan,Belgium,2.0,3.0,60.0,61.0
10779,Sweden,Switzerland,Sweden,23.0,24.0,5.0,6.0
10780,Colombia,England,Draw,15.0,16.0,12.0,13.0
10781,Uruguay,France,France,13.0,14.0,6.0,7.0
10782,Brazil,Belgium,Belgium,1.0,2.0,2.0,3.0
10783,Sweden,England,England,23.0,24.0,12.0,13.0
10784,Russia,Croatia,Draw,69.0,70.0,19.0,20.0
10785,France,Belgium,France,6.0,7.0,2.0,3.0
10786,Scotland,England,Draw,41.0,42.0,12.0,13.0
10787,Scotland,England,Scotland,41.0,42.0,12.0,13.0
10788,Scotland,England,Scotland,41.0,42.0,12.0,13.0
10789,Scotland,England,Scotland,41.0,42.0,12.0,13.0
10790,Scotland,England,Scotland,41.0,42.0,12.0,13.0
10791,Wales,England,England,17.0,18.0,12.0,13.0
10792,Northern Ireland,England,England,28.0,29.0,12.0,13.0
10793,Scotland,England,Scotland,41.0,42.0,12.0,13.0
10794,Wales,England,Wales,17.0,18.0,12.0,13.0
10795,Northern Ireland,England,England,28.0,29.0,12.0,13.0
10796,Scotland,England,Scotland,41.0,42.0,12.0,13.0
10797,Wales,England,England,17.0,18.0,12.0,13.0
10798,Northern Ireland,England,England,28.0,29.0,12.0,13.0
10799,Scotland,England,Draw,41.0,42.0,12.0,13.0
10800,Wales,England,England,17.0,18.0,12.0,13.0
10801,Scotland,England,England,41.0,42.0,12.0,13.0
10802,Northern Ireland,England,England,28.0,29.0,12.0,13.0
10803,Northern Ireland,England,England,28.0,29.0,12.0,13.0
10804,Wales,England,England,17.0,18.0,12.0,13.0
10805,Scotland,England,Draw,41.0,42.0,12.0,13.0
10806,Northern Ireland,England,England,28.0,29.0,12.0,13.0
10807,Wales,England,England,17.0,18.0,12.0,13.0
10808,Scotland,England,England,41.0,42.0,12.0,13.0
10809,Northern Ireland,England,Draw,28.0,29.0,12.0,13.0
10810,Wales,England,England,17.0,18.0,12.0,13.0
10811,Scotland,England,Draw,41.0,42.0,12.0,13.0
10812,Northern Ireland,England,England,28.0,29.0,12.0,13.0
10813,Wales,England,England,17.0,18.0,12.0,13.0
10814,Scotland,England,Scotland,41.0,42.0,12.0,13.0
10815,Northern Ireland,England,England,28.0,29.0,12.0,13.0
10816,Wales,England,England,17.0,18.0,12.0,13.0
10817,Scotland,England,England,41.0,42.0,12.0,13.0
10818,Northern Ireland,England,England,28.0,29.0,12.0,13.0
10819,Wales,England,Draw,17.0,18.0,12.0,13.0
10820,Scotland,England,Scotland,41.0,42.0,12.0,13.0
10821,Wales,England,Draw,17.0,18.0,12.0,13.0
10822,Northern Ireland,England,England,28.0,29.0,12.0,13.0
10823,Uruguay,Argentina,Argentina,13.0,14.0,4.0,5.0
10824,Argentina,Uruguay,Uruguay,4.0,5.0,13.0,14.0
10825,Wales,England,Draw,17.0,18.0,12.0,13.0
10826,Northern Ireland,England,England,28.0,29.0,12.0,13.0
10827,Scotland,England,England,41.0,42.0,12.0,13.0
10828,Belgium,France,Draw,2.0,3.0,6.0,7.0
10829,France,Switzerland,France,6.0,7.0,5.0,6.0
10830,Belgium,France,Belgium,2.0,3.0,6.0,7.0
10831,Netherlands,Belgium,Netherlands,16.0,17.0,2.0,3.0
10832,Argentina,Uruguay,Draw,4.0,5.0,13.0,14.0
10833,Northern Ireland,England,England,28.0,29.0,12.0,13.0
10834,Wales,England,England,17.0,18.0,12.0,13.0
10835,Scotland,England,Scotland,41.0,42.0,12.0,13.0
10836,France,Belgium,Belgium,6.0,7.0,2.0,3.0
10837,Netherlands,Belgium,Belgium,16.0,17.0,2.0,3.0
10838,Uruguay,Argentina,Argentina,13.0,14.0,4.0,5.0
10839,Argentina,Uruguay,Argentina,4.0,5.0,13.0,14.0
10840,Belgium,France,France,2.0,3.0,6.0,7.0
10841,Netherlands,Belgium,Belgium,16.0,17.0,2.0,3.0
10842,Northern Ireland,England,England,28.0,29.0,12.0,13.0
10843,Switzerland,France,France,5.0,6.0,6.0,7.0
10844,Wales,England,England,17.0,18.0,12.0,13.0
10845,Scotland,England,Draw,41.0,42.0,12.0,13.0
10846,Switzerland,Germany,Switzerland,5.0,6.0,0.0,1.0
10847,France,Belgium,Belgium,6.0,7.0,2.0,3.0
10848,Netherlands,Belgium,Netherlands,16.0,17.0,2.0,3.0
10849,Netherlands,France,Netherlands,16.0,17.0,6.0,7.0
10850,Austria,England,England,25.0,26.0,12.0,13.0
10851,Austria,Germany,Austria,25.0,26.0,0.0,1.0
10852,Austria,England,England,25.0,26.0,12.0,13.0
10853,Hungary,England,England,50.0,51.0,12.0,13.0
10854,Czech Republic,England,England,45.0,46.0,12.0,13.0
10855,Uruguay,Argentina,Draw,13.0,14.0,4.0,5.0
10856,Argentina,Uruguay,Argentina,4.0,5.0,13.0,14.0
10857,Argentina,Uruguay,Uruguay,4.0,5.0,13.0,14.0
10858,Netherlands,Sweden,Netherlands,16.0,17.0,23.0,24.0
10859,Belgium,Sweden,Belgium,2.0,3.0,23.0,24.0
10860,Germany,Switzerland,Germany,0.0,1.0,5.0,6.0
10861,Hungary,Germany,Draw,50.0,51.0,0.0,1.0
10862,Netherlands,Belgium,Netherlands,16.0,17.0,2.0,3.0
10863,Belgium,France,Belgium,2.0,3.0,6.0,7.0
10864,Hungary,England,England,50.0,51.0,12.0,13.0
10865,Hungary,England,England,50.0,51.0,12.0,13.0
10866,Austria,England,England,25.0,26.0,12.0,13.0
10867,Argentina,Uruguay,Argentina,4.0,5.0,13.0,14.0
10868,Uruguay,Argentina,Draw,13.0,14.0,4.0,5.0
10869,Argentina,Uruguay,Argentina,4.0,5.0,13.0,14.0
10870,Northern Ireland,England,Draw,28.0,29.0,12.0,13.0
10871,Wales,England,England,17.0,18.0,12.0,13.0
10872,Scotland,England,Scotland,41.0,42.0,12.0,13.0
10873,France,Belgium,Belgium,6.0,7.0,2.0,3.0
10874,Switzerland,Germany,Germany,5.0,6.0,0.0,1.0
10875,Netherlands,Belgium,Netherlands,16.0,17.0,2.0,3.0
10876,Netherlands,Germany,Netherlands,16.0,17.0,0.0,1.0
10877,Italy,France,Italy,18.0,19.0,6.0,7.0
10878,Germany,Belgium,Belgium,0.0,1.0,2.0,3.0
10879,Chile,Uruguay,Uruguay,8.0,9.0,13.0,14.0
10880,Argentina,Uruguay,Argentina,4.0,5.0,13.0,14.0
10881,Uruguay,Argentina,Uruguay,13.0,14.0,4.0,5.0
10882,Chile,Argentina,Argentina,8.0,9.0,4.0,5.0
10883,Norway,Sweden,Sweden,52.0,53.0,23.0,24.0
10884,Argentina,Uruguay,Draw,4.0,5.0,13.0,14.0
10885,Argentina,Uruguay,Uruguay,4.0,5.0,13.0,14.0
10886,Germany,Switzerland,Germany,0.0,1.0,5.0,6.0
10887,Netherlands,Belgium,Netherlands,16.0,17.0,2.0,3.0
10888,Belgium,Germany,Belgium,2.0,3.0,0.0,1.0
10889,Switzerland,France,Switzerland,5.0,6.0,6.0,7.0
10890,Belgium,France,Belgium,2.0,3.0,6.0,7.0
10891,Italy,Switzerland,Draw,18.0,19.0,5.0,6.0
10892,Sweden,Germany,Germany,23.0,24.0,0.0,1.0
10893,Argentina,Uruguay,Uruguay,4.0,5.0,13.0,14.0
10894,Uruguay,Argentina,Argentina,13.0,14.0,4.0,5.0
10895,Uruguay,Argentina,Draw,13.0,14.0,4.0,5.0
10896,Argentina,Uruguay,Argentina,4.0,5.0,13.0,14.0
10897,Finland,Sweden,Sweden,62.0,63.0,23.0,24.0
10898,Germany,Sweden,Sweden,0.0,1.0,23.0,24.0
10899,Hungary,Switzerland,Hungary,50.0,51.0,5.0,6.0
10900,Luxembourg,France,France,85.0,86.0,6.0,7.0
10901,Uruguay,Argentina,Uruguay,13.0,14.0,4.0,5.0
10902,France,Belgium,Draw,6.0,7.0,2.0,3.0
10903,Northern Ireland,England,England,28.0,29.0,12.0,13.0
10904,France,Switzerland,France,6.0,7.0,5.0,6.0
10905,Belgium,Switzerland,Belgium,2.0,3.0,5.0,6.0
10906,Wales,England,England,17.0,18.0,12.0,13.0
10907,Italy,France,France,18.0,19.0,6.0,7.0
10908,Scotland,England,Draw,41.0,42.0,12.0,13.0
10909,Netherlands,Germany,Draw,16.0,17.0,0.0,1.0
10910,Hungary,Germany,Draw,50.0,51.0,0.0,1.0
10911,Netherlands,Belgium,Netherlands,16.0,17.0,2.0,3.0
10912,Switzerland,Germany,Germany,5.0,6.0,0.0,1.0
10913,Norway,Sweden,Sweden,52.0,53.0,23.0,24.0
10914,Norway,Russia,Norway,52.0,53.0,69.0,70.0
10915,Uruguay,Argentina,Uruguay,13.0,14.0,4.0,5.0
10916,Uruguay,Argentina,Uruguay,13.0,14.0,4.0,5.0
10917,Argentina,Uruguay,Uruguay,4.0,5.0,13.0,14.0
10918,Argentina,Uruguay,Draw,4.0,5.0,13.0,14.0
10919,Denmark,Germany,Denmark,11.0,12.0,0.0,1.0
10920,Uruguay,Argentina,Argentina,13.0,14.0,4.0,5.0
10921,Northern Ireland,England,Northern Ireland,28.0,29.0,12.0,13.0
10922,Belgium,France,Belgium,2.0,3.0,6.0,7.0
10923,Switzerland,France,France,5.0,6.0,6.0,7.0
10924,Netherlands,Belgium,Belgium,16.0,17.0,2.0,3.0
10925,Italy,Belgium,Italy,18.0,19.0,2.0,3.0
10926,Russia,Sweden,Sweden,69.0,70.0,23.0,24.0
10927,Switzerland,Belgium,Belgium,5.0,6.0,2.0,3.0
10928,Germany,Switzerland,Switzerland,0.0,1.0,5.0,6.0
10929,Hungary,Sweden,Hungary,50.0,51.0,23.0,24.0
10930,Denmark,Sweden,Denmark,11.0,12.0,23.0,24.0
10931,Argentina,Uruguay,Draw,4.0,5.0,13.0,14.0
10932,Argentina,Uruguay,Argentina,4.0,5.0,13.0,14.0
10933,Argentina,Uruguay,Argentina,4.0,5.0,13.0,14.0
10934,Argentina,Uruguay,Argentina,4.0,5.0,13.0,14.0
10935,Chile,Argentina,Argentina,8.0,9.0,4.0,5.0
10936,Sweden,Denmark,Denmark,23.0,24.0,11.0,12.0
10937,Uruguay,Argentina,Uruguay,13.0,14.0,4.0,5.0
10938,Germany,Denmark,Denmark,0.0,1.0,11.0,12.0
10939,Norway,Sweden,Draw,52.0,53.0,23.0,24.0
10940,Uruguay,Argentina,Uruguay,13.0,14.0,4.0,5.0
10941,Belgium,Switzerland,Belgium,2.0,3.0,5.0,6.0
10942,Belgium,Germany,Belgium,2.0,3.0,0.0,1.0
10943,France,Belgium,France,6.0,7.0,2.0,3.0
10944,Luxembourg,France,Luxembourg,85.0,86.0,6.0,7.0
10945,France,Switzerland,Draw,6.0,7.0,5.0,6.0
10946,Wales,England,England,17.0,18.0,12.0,13.0
10947,Italy,France,Italy,18.0,19.0,6.0,7.0
10948,Italy,Switzerland,Draw,18.0,19.0,5.0,6.0
10949,Netherlands,Germany,Draw,16.0,17.0,0.0,1.0
10950,Netherlands,Belgium,Netherlands,16.0,17.0,2.0,3.0
10951,Hungary,France,Hungary,50.0,51.0,6.0,7.0
10952,Norway,Sweden,Sweden,52.0,53.0,23.0,24.0
10953,Sweden,Russia,Draw,23.0,24.0,69.0,70.0
10954,Norway,Russia,Draw,52.0,53.0,69.0,70.0
10955,Uruguay,Argentina,Uruguay,13.0,14.0,4.0,5.0
10956,Argentina,Uruguay,Argentina,4.0,5.0,13.0,14.0
10957,Argentina,Brazil,Argentina,4.0,5.0,1.0,2.0
10958,Argentina,Brazil,Brazil,4.0,5.0,1.0,2.0
10959,Italy,Switzerland,Italy,18.0,19.0,5.0,6.0
10960,Denmark,Sweden,Denmark,11.0,12.0,23.0,24.0
10961,Norway,Sweden,Draw,52.0,53.0,23.0,24.0
10962,Uruguay,Argentina,Argentina,13.0,14.0,4.0,5.0
10963,Argentina,Uruguay,Argentina,4.0,5.0,13.0,14.0
10964,Uruguay,Argentina,Uruguay,13.0,14.0,4.0,5.0
10965,Sweden,Denmark,Denmark,23.0,24.0,11.0,12.0
10966,Denmark,Sweden,Denmark,11.0,12.0,23.0,24.0
10967,Norway,Denmark,Denmark,52.0,53.0,11.0,12.0
10968,Chile,Uruguay,Uruguay,8.0,9.0,13.0,14.0
10969,Argentina,Brazil,Draw,4.0,5.0,1.0,2.0
10970,Brazil,Uruguay,Uruguay,1.0,2.0,13.0,14.0
10971,Argentina,Uruguay,Draw,4.0,5.0,13.0,14.0
10972,Uruguay,Brazil,Brazil,13.0,14.0,1.0,2.0
10973,Argentina,Uruguay,Argentina,4.0,5.0,13.0,14.0
10974,Uruguay,Argentina,Argentina,13.0,14.0,4.0,5.0
10975,Argentina,Uruguay,Argentina,4.0,5.0,13.0,14.0
10976,Norway,Sweden,Draw,52.0,53.0,23.0,24.0
10977,Uruguay,Argentina,Argentina,13.0,14.0,4.0,5.0
10978,Sweden,Denmark,Sweden,23.0,24.0,11.0,12.0
10979,Uruguay,Argentina,Uruguay,13.0,14.0,4.0,5.0
10980,Denmark,Sweden,Draw,11.0,12.0,23.0,24.0
10981,Norway,Denmark,Denmark,52.0,53.0,11.0,12.0
10982,Uruguay,Argentina,Argentina,13.0,14.0,4.0,5.0
10983,Argentina,Uruguay,Argentina,4.0,5.0,13.0,14.0
10984,Uruguay,Argentina,Uruguay,13.0,14.0,4.0,5.0
10985,Norway,Sweden,Sweden,52.0,53.0,23.0,24.0
10986,Argentina,Brazil,Argentina,4.0,5.0,1.0,2.0
10987,Uruguay,Brazil,Uruguay,13.0,14.0,1.0,2.0
10988,Sweden,Denmark,Denmark,23.0,24.0,11.0,12.0
10989,Uruguay,Argentina,Uruguay,13.0,14.0,4.0,5.0
10990,Uruguay,Brazil,Uruguay,13.0,14.0,1.0,2.0
10991,Austria,Switzerland,Austria,25.0,26.0,5.0,6.0
10992,Hungary,Switzerland,Hungary,50.0,51.0,5.0,6.0
10993,Denmark,Sweden,Denmark,11.0,12.0,23.0,24.0
10994,Norway,Denmark,Norway,52.0,53.0,11.0,12.0
10995,Uruguay,Argentina,Draw,13.0,14.0,4.0,5.0
10996,Uruguay,Argentina,Uruguay,13.0,14.0,4.0,5.0
10997,Argentina,Uruguay,Draw,4.0,5.0,13.0,14.0
10998,Argentina,Uruguay,Argentina,4.0,5.0,13.0,14.0
10999,Norway,Sweden,Norway,52.0,53.0,23.0,24.0
11000,Uruguay,Argentina,Draw,13.0,14.0,4.0,5.0
11001,Argentina,Uruguay,Argentina,4.0,5.0,13.0,14.0
11002,Sweden,Denmark,Denmark,23.0,24.0,11.0,12.0
11003,Belgium,France,Draw,2.0,3.0,6.0,7.0
11004,Paraguay,Argentina,Argentina,31.0,32.0,4.0,5.0
11005,Argentina,Uruguay,Uruguay,4.0,5.0,13.0,14.0
11006,Paraguay,Argentina,Argentina,31.0,32.0,4.0,5.0
11007,Chile,Uruguay,Uruguay,8.0,9.0,13.0,14.0
11008,Brazil,Argentina,Brazil,1.0,2.0,4.0,5.0
11009,Paraguay,Argentina,Argentina,31.0,32.0,4.0,5.0
11010,Paraguay,Argentina,Argentina,31.0,32.0,4.0,5.0
11011,Brazil,Uruguay,Draw,1.0,2.0,13.0,14.0
11012,Brazil,Uruguay,Brazil,1.0,2.0,13.0,14.0
11013,Brazil,Argentina,Draw,1.0,2.0,4.0,5.0
11014,Denmark,Sweden,Denmark,11.0,12.0,23.0,24.0
11015,Netherlands,Sweden,Netherlands,16.0,17.0,23.0,24.0
